# radius 	V_nucl, eV
7.539999999999999827e-03	-4.932538282860152685e+04
7.669999999999999735e-03	-4.904008967468242190e+04
7.799999999999999642e-03	-4.875931904707241483e+04
7.919999999999999957e-03	-4.850362639717716229e+04
8.049999999999999864e-03	-4.823004826719107950e+04
8.170000000000000179e-03	-4.798050494771416561e+04
8.300000000000000086e-03	-4.771349097937552870e+04
8.420000000000000401e-03	-4.746954941972181405e+04
8.550000000000000308e-03	-4.720855864152667345e+04
8.670000000000000623e-03	-4.696938220745498256e+04
8.800000000000000530e-03	-4.671290470163606369e+04
8.920000000000000845e-03	-4.648206987202996970e+04
9.050000000000000752e-03	-4.622745001969685109e+04
9.180000000000000659e-03	-4.597851915158591146e+04
9.299999999999999239e-03	-4.575049794261311763e+04
9.429999999999999147e-03	-4.550894928097343654e+04
9.549999999999999462e-03	-4.528093774913321977e+04
9.679999999999999369e-03	-4.503977995776285388e+04
9.799999999999999684e-03	-4.481816850311472081e+04
9.929999999999999591e-03	-4.458054567202880571e+04
1.009999999999999960e-02	-4.427250290595539991e+04
1.020000000000000073e-02	-4.409277617820373416e+04
1.030000000000000013e-02	-4.391334781638743880e+04
1.039999999999999952e-02	-4.373360127600230044e+04
1.060000000000000005e-02	-4.337906537815607589e+04
1.069999999999999944e-02	-4.320276952006234933e+04
1.080000000000000057e-02	-4.302763536608212598e+04
1.089999999999999997e-02	-4.285224962499283720e+04
1.110000000000000049e-02	-4.250402016610245482e+04
1.119999999999999989e-02	-4.233165008492120251e+04
1.129999999999999928e-02	-4.215912591619013256e+04
1.140000000000000041e-02	-4.198672615467658761e+04
1.159999999999999920e-02	-4.164459662139961438e+04
1.170000000000000033e-02	-4.147500120233016787e+04
1.179999999999999973e-02	-4.130519890551684512e+04
1.190000000000000085e-02	-4.113551322332914424e+04
1.209999999999999964e-02	-4.079859416258431884e+04
1.220000000000000077e-02	-4.063120100424285920e+04
1.230000000000000017e-02	-4.046382242966972262e+04
1.239999999999999956e-02	-4.029647542549678474e+04
1.260000000000000009e-02	-3.996357840855263203e+04
1.269999999999999948e-02	-3.979882318124922313e+04
1.280000000000000061e-02	-3.963348726701106352e+04
1.290000000000000001e-02	-3.946803943868737406e+04
1.310000000000000053e-02	-3.913933625461030897e+04
1.319999999999999993e-02	-3.897615638174191554e+04
1.329999999999999932e-02	-3.881258961557532166e+04
1.340000000000000045e-02	-3.864896751736030274e+04
1.359999999999999924e-02	-3.832374873914207274e+04
1.370000000000000037e-02	-3.816206527357549203e+04
1.379999999999999977e-02	-3.800028225405613193e+04
1.389999999999999916e-02	-3.783822975201603549e+04
1.409999999999999969e-02	-3.751604102079643053e+04
1.420000000000000082e-02	-3.735593078446469008e+04
1.430000000000000021e-02	-3.719556616246335761e+04
1.439999999999999961e-02	-3.703500113406760647e+04
1.460000000000000013e-02	-3.671561188563460018e+04
1.469999999999999953e-02	-3.655674765712463704e+04
1.480000000000000066e-02	-3.639787203604121169e+04
1.510000000000000057e-02	-3.592617300656249427e+04
1.529999999999999936e-02	-3.561806243541013828e+04
1.559999999999999928e-02	-3.516318841695038282e+04
1.580000000000000154e-02	-3.486533289231867820e+04
1.609999999999999973e-02	-3.442604175676067825e+04
1.629999999999999852e-02	-3.413793013641452853e+04
1.660000000000000017e-02	-3.371259543159914756e+04
1.679999999999999896e-02	-3.343341888032149291e+04
1.710000000000000062e-02	-3.302096406711386953e+04
1.729999999999999941e-02	-3.275002264688364812e+04
1.760000000000000106e-02	-3.234934958201400877e+04
1.779999999999999985e-02	-3.208601493218001633e+04
1.810000000000000150e-02	-3.169630629868573305e+04
1.830000000000000029e-02	-3.144001230534799470e+04
1.859999999999999848e-02	-3.106050280686712358e+04
1.880000000000000074e-02	-3.081070543324234313e+04
1.909999999999999892e-02	-3.044068562978303817e+04
1.930000000000000118e-02	-3.019705121381185018e+04
1.959999999999999937e-02	-2.983591024143701725e+04
1.980000000000000163e-02	-2.959787763762806935e+04
2.009999999999999981e-02	-2.924517398384321496e+04
2.029999999999999860e-02	-2.901263388623599531e+04
2.060000000000000026e-02	-2.866763762755542484e+04
2.079999999999999905e-02	-2.844016233330720934e+04
2.110000000000000070e-02	-2.810253701620079300e+04
2.129999999999999949e-02	-2.787985399594042610e+04
2.160000000000000114e-02	-2.754921099581330418e+04
2.179999999999999993e-02	-2.733100774242891566e+04
2.210000000000000159e-02	-2.700693690098228763e+04
2.239999999999999977e-02	-2.668748368028601544e+04
2.259999999999999856e-02	-2.647656174276550519e+04
2.290000000000000022e-02	-2.616316141124470960e+04
2.309999999999999901e-02	-2.595618374429156029e+04
2.340000000000000066e-02	-2.564852750328725597e+04
2.359999999999999945e-02	-2.544530128781265739e+04
2.390000000000000110e-02	-2.514313756018049025e+04
2.409999999999999989e-02	-2.494346596866411346e+04
2.440000000000000155e-02	-2.464656845332674129e+04
2.460000000000000034e-02	-2.445035597656043683e+04
2.489999999999999852e-02	-2.415851379656373319e+04
2.510000000000000078e-02	-2.396558074177133676e+04
2.539999999999999897e-02	-2.367861798556529902e+04
2.560000000000000123e-02	-2.348887236849552210e+04
2.589999999999999941e-02	-2.320657393749921903e+04
2.610000000000000167e-02	-2.301989351351073128e+04
2.639999999999999986e-02	-2.274211250419525095e+04
2.659999999999999865e-02	-2.255839894217683104e+04
2.690000000000000030e-02	-2.228497644111708723e+04
2.709999999999999909e-02	-2.210411124608211685e+04
2.740000000000000074e-02	-2.183490018899611096e+04
2.759999999999999953e-02	-2.165680928986724757e+04
2.790000000000000119e-02	-2.139168200841020371e+04
2.809999999999999998e-02	-2.121626418779067171e+04
2.840000000000000163e-02	-2.095510142269959033e+04
2.860000000000000042e-02	-2.078228964616399753e+04
2.889999999999999861e-02	-2.052498797626538362e+04
2.910000000000000087e-02	-2.035469713191674600e+04
2.939999999999999905e-02	-2.010114561465248335e+04
2.960000000000000131e-02	-1.993332881103558611e+04
2.989999999999999949e-02	-1.968341163586709445e+04
3.039999999999999994e-02	-1.927391214610463430e+04
3.090000000000000038e-02	-1.887387974768592539e+04
3.139999999999999736e-02	-1.848293389680344262e+04
3.189999999999999780e-02	-1.810071629979749559e+04
3.239999999999999825e-02	-1.772688036335065044e+04
3.289999999999999869e-02	-1.736110955821645985e+04
3.339999999999999913e-02	-1.700309487078917664e+04
3.389999999999999958e-02	-1.665255506921655615e+04
3.440000000000000002e-02	-1.630922239802568583e+04
3.490000000000000047e-02	-1.597283174586851237e+04
3.540000000000000091e-02	-1.564314848981816067e+04
3.590000000000000135e-02	-1.531994459075595478e+04
3.640000000000000180e-02	-1.500299545540448162e+04
3.690000000000000224e-02	-1.469209020587589293e+04
3.740000000000000269e-02	-1.438702884270077448e+04
3.790000000000000313e-02	-1.408762036510045073e+04
3.839999999999999664e-02	-1.379369385289889215e+04
3.889999999999999708e-02	-1.350509241299965106e+04
3.939999999999999752e-02	-1.322164030365395229e+04
3.989999999999999797e-02	-1.294318012078468928e+04
4.039999999999999841e-02	-1.266956826105012078e+04
4.089999999999999886e-02	-1.240067028197361287e+04
4.139999999999999930e-02	-1.213635006649957177e+04
4.189999999999999974e-02	-1.187648167857139742e+04
4.240000000000000019e-02	-1.162094184926543676e+04
4.290000000000000063e-02	-1.136960516373519749e+04
4.340000000000000108e-02	-1.112235988610324239e+04
4.390000000000000152e-02	-1.087909796398980689e+04
4.440000000000000197e-02	-1.063971091014808007e+04
4.490000000000000241e-02	-1.040409456563127969e+04
4.540000000000000285e-02	-1.017215389834453345e+04
4.590000000000000330e-02	-9.943793468703799590e+03
4.639999999999999680e-02	-9.718919741625502866e+03
4.689999999999999725e-02	-9.497447507324519393e+03
4.739999999999999769e-02	-9.279291623697095929e+03
4.789999999999999813e-02	-9.064369738503555709e+03
4.850000000000000144e-02	-8.810767575022828169e+03
4.900000000000000189e-02	-8.602933252424569218e+03
4.950000000000000233e-02	-8.398074661053560703e+03
5.000000000000000278e-02	-8.196125436825092038e+03
5.050000000000000322e-02	-7.997015851749742069e+03
5.099999999999999672e-02	-7.800679636414352899e+03
5.149999999999999717e-02	-7.607052627890496296e+03
5.199999999999999761e-02	-7.416072808212435120e+03
5.249999999999999806e-02	-7.227680368048586388e+03
5.299999999999999850e-02	-7.041816070882554413e+03
5.349999999999999895e-02	-6.858422714963953695e+03
5.399999999999999939e-02	-6.677445543771875236e+03
5.449999999999999983e-02	-6.498832204751928657e+03
5.500000000000000028e-02	-6.322526020963799056e+03
5.550000000000000072e-02	-6.148482010880116832e+03
5.600000000000000117e-02	-5.976649818036369652e+03
5.650000000000000161e-02	-5.806979444946592594e+03
5.700000000000000205e-02	-5.639428772712277350e+03
5.750000000000000250e-02	-5.473948648767703162e+03
5.800000000000000294e-02	-5.310495849457025543e+03
5.850000000000000339e-02	-5.149027358466426449e+03
5.899999999999999689e-02	-4.989502341507241908e+03
5.949999999999999734e-02	-4.831879704478267740e+03
5.999999999999999778e-02	-4.676120237155683753e+03
6.099999999999999867e-02	-4.370748423263509721e+03
6.199999999999999956e-02	-4.073792297028207031e+03
6.300000000000000044e-02	-3.784877164322634599e+03
6.400000000000000133e-02	-3.503650789065678509e+03
6.500000000000000222e-02	-3.229780099376468115e+03
6.600000000000000311e-02	-2.962951466845383948e+03
6.700000000000000400e-02	-2.702868304993703532e+03
6.800000000000000488e-02	-2.449249939237983199e+03
6.900000000000000577e-02	-2.201830862119376889e+03
7.000000000000000666e-02	-1.960358908246282681e+03
7.099999999999999367e-02	-1.724595832769890649e+03
7.199999999999999456e-02	-1.494315464824133414e+03
7.299999999999999545e-02	-1.269303222755788966e+03
7.399999999999999634e-02	-1.049352595771985534e+03
7.510000000000000009e-02	-8.130749580570692387e+02
7.610000000000000098e-02	-6.032356712707238557e+02
7.710000000000000187e-02	-3.978865272036145484e+02
7.810000000000000275e-02	-1.968607698138848718e+02
7.910000000000000364e-02	-0.000000000000000000e+00
8.010000000000000453e-02	1.927731962774622616e+02
