# radius 	V_nucl, eV
3.440000000000000002e-02	-8.939778082225622313e+01
3.490000000000000047e-02	-8.811701032337002459e+01
3.540000000000000091e-02	-8.687241978207948989e+01
3.590000000000000135e-02	-8.566249750099203197e+01
3.640000000000000180e-02	-8.448581484301136868e+01
3.690000000000000224e-02	-8.334102060394617695e+01
3.740000000000000269e-02	-8.222683583651374306e+01
3.790000000000000313e-02	-8.114204908405312722e+01
3.839999999999999664e-02	-8.008551198660452997e+01
3.889999999999999708e-02	-7.905613522585126418e+01
3.939999999999999752e-02	-7.805288477882268694e+01
3.989999999999999797e-02	-7.707477845327353805e+01
4.039999999999999841e-02	-7.612088268033697602e+01
4.089999999999999886e-02	-7.519030954243555698e+01
4.139999999999999930e-02	-7.428221401656072942e+01
4.189999999999999974e-02	-7.339579141493112502e+01
4.240000000000000019e-02	-7.253027500673617567e+01
4.290000000000000063e-02	-7.168493380619146649e+01
4.340000000000000108e-02	-7.085907051349340691e+01
4.390000000000000152e-02	-7.005201959648323395e+01
4.440000000000000197e-02	-6.926314550192823560e+01
4.490000000000000241e-02	-6.849184098631656070e+01
4.540000000000000285e-02	-6.773752555695185151e+01
4.590000000000000330e-02	-6.699964401493711819e+01
4.639999999999999680e-02	-6.627766509236236914e+01
4.689999999999999725e-02	-6.557108017666554645e+01
4.739999999999999769e-02	-6.487940211573025806e+01
4.789999999999999813e-02	-6.420216409782075573e+01
4.850000000000000144e-02	-6.340791052135286066e+01
4.900000000000000189e-02	-6.276089102623701876e+01
4.950000000000000233e-02	-6.212694263203260192e+01
5.000000000000000278e-02	-6.150567320571227725e+01
5.050000000000000322e-02	-6.089670614426957940e+01
5.099999999999999672e-02	-6.029967961344341632e+01
5.149999999999999717e-02	-5.971424583078862725e+01
5.199999999999999761e-02	-5.914007039010796518e+01
5.249999999999999806e-02	-5.857683162448788750e+01
5.299999999999999850e-02	-5.802422000538894764e+01
5.349999999999999895e-02	-5.748193757543203475e+01
5.399999999999999939e-02	-5.694969741269655827e+01
5.449999999999999983e-02	-5.642722312450667488e+01
5.500000000000000028e-02	-5.591424836882934102e+01
5.550000000000000072e-02	-5.541051640154259417e+01
5.600000000000000117e-02	-5.491577964795739319e+01
5.650000000000000161e-02	-5.442979929709051135e+01
5.700000000000000205e-02	-5.395234491729146953e+01
5.750000000000000250e-02	-5.348319409192372120e+01
5.800000000000000294e-02	-5.302213207388989247e+01
5.850000000000000339e-02	-5.256895145787373735e+01
5.899999999999999689e-02	-5.212345186924769536e+01
5.949999999999999734e-02	-5.168543966866578643e+01
5.999999999999999778e-02	-5.125472767142689889e+01
6.099999999999999867e-02	-5.041448623419039166e+01
6.199999999999999956e-02	-4.960134935944538626e+01
6.300000000000000044e-02	-4.881402635373990506e+01
6.400000000000000133e-02	-4.805130719196271372e+01
6.500000000000000222e-02	-4.731205631208636930e+01
6.600000000000000311e-02	-4.659520697402444966e+01
6.700000000000000400e-02	-4.589975612366587399e+01
6.800000000000000488e-02	-4.522475971008255158e+01
6.900000000000000577e-02	-4.456932840993643197e+01
7.000000000000000666e-02	-4.393262371836591029e+01
7.099999999999999367e-02	-4.331385437021992146e+01
7.199999999999999456e-02	-4.271227305952241693e+01
7.299999999999999545e-02	-4.212717342857005320e+01
7.399999999999999634e-02	-4.155788730115694563e+01
7.510000000000000009e-02	-4.094918322617328954e+01
7.610000000000000098e-02	-4.041108620611844771e+01
7.710000000000000187e-02	-3.988694760422326624e+01
7.810000000000000275e-02	-3.937623124565446631e+01
7.910000000000000364e-02	-3.887842806935036322e+01
8.010000000000000453e-02	-3.839305443552576236e+01
