# radius 	V_nucl, eV
4.950000000000000233e-02	-1.532256156190351476e+03
5.000000000000000278e-02	-1.502605498617024068e+03
5.050000000000000322e-02	-1.473117677183088517e+03
5.099999999999999672e-02	-1.443783529415223029e+03
5.149999999999999717e-02	-1.414594762027007846e+03
5.199999999999999761e-02	-1.385543479104616154e+03
5.249999999999999806e-02	-1.356621665245466147e+03
5.299999999999999850e-02	-1.327821330278307414e+03
5.349999999999999895e-02	-1.299135076514754246e+03
5.399999999999999939e-02	-1.270555691553815905e+03
5.449999999999999983e-02	-1.242077687422304734e+03
5.500000000000000028e-02	-1.213689824613785731e+03
5.550000000000000072e-02	-1.185390861761994756e+03
5.600000000000000117e-02	-1.157172808940561026e+03
5.650000000000000161e-02	-1.129029741591055199e+03
5.700000000000000205e-02	-1.100955974765827023e+03
5.750000000000000250e-02	-1.072946042694915377e+03
5.800000000000000294e-02	-1.044993593992038768e+03
5.850000000000000339e-02	-1.017092694371110724e+03
5.899999999999999689e-02	-9.892380564267870113e+02
5.949999999999999734e-02	-9.614249245427259893e+02
5.999999999999999778e-02	-9.336486603828509487e+02
6.099999999999999867e-02	-8.786129925176492179e+02
6.199999999999999956e-02	-8.245170956087004015e+02
6.300000000000000044e-02	-7.713060464986866691e+02
6.400000000000000133e-02	-7.189238754070686355e+02
6.500000000000000222e-02	-6.673185834923435777e+02
6.600000000000000311e-02	-6.164427146527657442e+02
6.700000000000000400e-02	-5.662506185700636934e+02
6.800000000000000488e-02	-5.166987558081386851e+02
6.900000000000000577e-02	-4.677469147981037736e+02
7.000000000000000666e-02	-4.193574796868995804e+02
7.099999999999999367e-02	-3.714960949790347513e+02
7.199999999999999456e-02	-3.241306967889252064e+02
7.299999999999999545e-02	-2.772301240699333675e+02
7.399999999999999634e-02	-2.307643517924100252e+02
7.510000000000000009e-02	-1.801675151473295386e+02
7.610000000000000098e-02	-1.346131677031216611e+02
7.710000000000000187e-02	-8.941534635560775257e+01
7.810000000000000275e-02	-4.455133118616664234e+01
7.910000000000000364e-02	-0.000000000000000000e+00
8.010000000000000453e-02	4.424893298657161012e+01
